"","crdc_id","year","fips","school_name","ncessch","leaid","charter","white","black","hispanic","asian","amindian_alnative","hi_native_islander","two_or_more","total_enrollment","enrl_ap_white","enrl_ap_black","enrl_ap_hispanic","enrl_ap_asian","enrl_ap_ind_natv","enrl_ap_hinatv_islndr","enrl_ap_two_or_more","enrl_ib_white","enrl_ib_black","enrl_ib_hispanic","enrl_ib_asian","enrl_ib_ind_natv","enrl_ib_hinatv_islndr","enrl_ib_two_or_more","enrl_gt_white","enrl_gt_black","enrl_gt_hispanic","enrl_gt_asian","enrl_gt_ind_natv","enrl_gt_hi_natv_islndr","enrl_gt_two_or_more"
"122","470014801181",2015,47,"Whitehaven High School","470014801181",4700148,0,4,1711,10,0,0,0,13,1738,0,109,4,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","480870000249",2015,48,"SAM HOUSTON H S","480870000249",4808700,0,214,733,2521,151,22,4,34,3679,52,130,457,49,0,2,10,16,49,196,28,2,2,4,25,28,175,43,0,0,4
"124","530771002842",2015,53,"The Center School","530771002842",5307710,0,193,16,25,10,4,0,19,267,52,2,4,7,2,0,7,NA,NA,NA,NA,NA,NA,NA,10,0,0,2,0,0,0
"125","292280001286",2015,29,"OAK PARK HIGH","292280001286",2922800,0,883,157,208,43,7,10,127,1435,184,25,40,13,2,4,25,NA,NA,NA,NA,NA,NA,NA,106,2,7,4,0,0,16
"126","120039002810",2015,12,"NEW WORLD SCHOOL OF THE ARTS","120039002810",1200390,0,112,67,313,10,0,0,7,509,52,25,181,7,0,0,4,NA,NA,NA,NA,NA,NA,NA,52,19,103,7,0,0,2
"127","110009900502",2015,11,"Kingsman Academy PCS","110009900502",1100099,1,0,265,0,2,0,0,0,267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","110000800338",2015,11,"Friendship PCS Collegiate Academy","110000800338",1100008,1,0,808,2,0,0,0,0,810,0,217,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","040088003398",2015,4,"Southwest Leadership Academy","040088003398",400880,1,25,10,310,0,0,0,0,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","483294003646",2015,48,"MACARTHUR H S","483294003646",4832940,0,697,205,1423,64,7,5,79,2480,259,31,385,28,4,2,22,NA,NA,NA,NA,NA,NA,NA,61,0,34,2,0,0,2
"131","063153010004",2015,6,"Rancho Bernardo High","063153010004",631530,0,1165,88,289,553,5,10,148,2258,397,22,73,295,2,2,64,NA,NA,NA,NA,NA,NA,NA,154,10,13,130,0,0,13
"132","069103512016",2015,6,"University Preparatory Academy Charter","069103512016",691035,1,118,52,181,238,4,2,0,595,34,22,64,82,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","040030303307",2015,4,"Cyber High School","040030303307",400303,1,10,4,19,0,0,0,4,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","481623001205",2015,48,"BRYAN ADAMS H S","481623001205",4816230,0,106,265,1519,58,7,2,7,1964,40,40,397,16,0,0,4,NA,NA,NA,NA,NA,NA,NA,22,22,118,7,2,0,2
"135","062271011888",2015,6,"Contreras Lrng Center-Los Angeles Sch of Global Studies","062271011888",622710,0,2,4,370,7,2,0,0,385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,31,4,0,0,0
"136","530771002935",2015,53,"Hutch School","530771002935",5307710,0,13,2,4,0,2,5,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","481970001893",2015,48,"NORTH SIDE H S","481970001893",4819700,0,28,52,1588,4,4,0,7,1683,7,13,529,2,0,0,2,NA,NA,NA,NA,NA,NA,NA,4,5,226,0,0,0,2
"138","150003000186",2015,15,"President Theodore Roosevelt High School","150003000186",1500030,0,58,13,58,769,10,298,160,1366,16,7,4,265,4,43,28,NA,NA,NA,NA,NA,NA,NA,2,0,2,16,0,2,2
"139","150003000212",2015,15,"Kaimuki High School","150003000212",1500030,0,31,16,37,232,4,346,79,745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,16,0,13,4
"140","063432012179",2015,6,"Health Sciences High","063432012179",634320,1,58,118,355,0,2,0,7,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","470318000462",2015,47,"Cora Howe School","470318000462",4703180,0,40,58,5,0,0,0,2,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","400076702765",2015,40,"HARPER ACADEMY","400076702765",4000767,1,13,106,0,0,4,0,4,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","150003000274",2015,15,"Myron B. Thompson Academy - A New Century PCS","150003000274",1500030,1,352,13,73,133,7,85,2,665,7,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,0,0,2,0,0,0
"144","481970012338",2015,48,"TEXAS ACADEMY OF BIOMEDICAL","481970012338",4819700,0,52,58,232,25,0,2,7,376,43,40,181,25,0,2,2,NA,NA,NA,NA,NA,NA,NA,25,22,100,10,0,0,4
"145","063432005537",2015,6,"Point Loma High","063432005537",634320,0,913,76,754,52,7,10,106,1918,493,25,253,34,4,2,52,NA,NA,NA,NA,NA,NA,NA,427,4,211,19,4,2,40
"146","040880001606",2015,4,"Mary Meredith K-12 School","040880001606",408800,0,19,8,16,0,2,2,7,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0
"147","484071009547",2015,48,"EL DORADO H S","484071009547",4840710,0,166,142,2623,19,7,7,19,2983,37,37,613,4,2,2,7,10,7,97,4,0,0,0,16,10,184,4,0,2,2
"148","063801007882",2015,6,"Walton Development Center","063801007882",638010,0,22,16,64,10,0,4,2,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","470318001311",2015,47,"Harris-Hillman Special Education","470318001311",4703180,0,46,46,25,4,0,2,2,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","470318001311",2015,47,"Harris-Hillman Special Education","470318001311",4703180,0,46,46,25,4,0,2,2,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","470318001311",2015,47,"Harris-Hillman Special Education","470318001311",4703180,0,46,46,25,4,0,2,2,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","470318001311",2015,47,"Harris-Hillman Special Education","470318001311",4703180,0,46,46,25,4,0,2,2,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","470318001311",2015,47,"Harris-Hillman Special Education","470318001311",4703180,0,46,46,25,4,0,2,2,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","470318001311",2015,47,"Harris-Hillman Special Education","470318001311",4703180,0,46,46,25,4,0,2,2,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","470318001311",2015,47,"Harris-Hillman Special Education","470318001311",4703180,0,46,46,25,4,0,2,2,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","470318001311",2015,47,"Harris-Hillman Special Education","470318001311",4703180,0,46,46,25,4,0,2,2,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","470318099999",2015,47,"Harris-Hillman Special Education","470318001311",4703180,0,28,16,25,4,0,0,4,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","470318099999",2015,47,"Harris-Hillman Special Education","470318001311",4703180,0,28,16,25,4,0,0,4,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","470318099999",2015,47,"Harris-Hillman Special Education","470318001311",4703180,0,28,16,25,4,0,0,4,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","470318099999",2015,47,"Harris-Hillman Special Education","470318001311",4703180,0,28,16,25,4,0,0,4,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","470318099999",2015,47,"Harris-Hillman Special Education","470318001311",4703180,0,28,16,25,4,0,0,4,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","470318099999",2015,47,"Harris-Hillman Special Education","470318001311",4703180,0,28,16,25,4,0,0,4,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","470318099999",2015,47,"Harris-Hillman Special Education","470318001311",4703180,0,28,16,25,4,0,0,4,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","470318099999",2015,47,"Harris-Hillman Special Education","470318001311",4703180,0,28,16,25,4,0,0,4,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","470014801153",2015,47,"Sheffield High School","470014801153",4700148,0,7,604,133,0,0,0,13,757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","040497001832",2015,4,"Mesa Distance Learning Program","040497001832",404970,0,112,2,40,7,2,0,2,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","110003000008",2015,11,"Roosevelt HS @ MacFarland","110003000008",1100030,0,7,310,175,2,0,0,4,498,2,82,37,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","040834000680",2015,4,"Desert Vista High School","040834000680",408340,0,1909,205,478,274,52,10,148,3076,391,13,79,121,4,0,31,NA,NA,NA,NA,NA,NA,NA,259,7,34,76,4,2,22
"169","480140012144",2015,48,"SCHOOL OF SCIENCE AND TECHNOLOGY CORPUS CHRISTI","480140012144",4801400,1,118,34,547,22,0,0,10,731,7,2,19,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,13,4,22,7,0,0,0
"170","063531006011",2015,6,"Valley High","063531006011",635310,0,13,4,2176,40,2,2,4,2241,4,4,508,13,0,2,2,NA,NA,NA,NA,NA,NA,NA,2,0,139,7,0,0,2
"171","530771001150",2015,53,"Cleveland High School STEM","530771001150",5307710,0,55,271,82,388,4,5,37,842,13,40,10,91,0,2,4,NA,NA,NA,NA,NA,NA,NA,0,2,0,4,0,0,2
"172","040633000554",2015,4,"Trevor Browne High School","040633000554",406330,0,85,124,2749,19,16,13,25,3031,4,13,235,4,0,2,0,NA,NA,NA,NA,NA,NA,NA,4,4,136,4,0,0,4
"173","040633001882",2015,4,"Cesar Chavez High School","040633001882",406330,0,82,412,1969,34,118,4,46,2665,22,58,319,10,10,4,10,NA,NA,NA,NA,NA,NA,NA,4,7,46,4,4,0,4
"174","063432009437",2015,6,"Mt. Everest Academy","063432009437",634320,0,154,7,43,22,2,0,31,259,34,2,4,10,2,0,4,NA,NA,NA,NA,NA,NA,NA,55,2,13,7,0,0,7
"175","480026411782",2015,48,"KIPP AUSTIN COLLEGIATE","480026411782",4800264,1,4,13,607,4,0,0,2,630,0,7,361,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","480027412494",2015,48,"HARMONY SCHOOL OF ADVANCEMENT - HIGH","480027412494",4800274,1,76,103,289,136,4,2,13,623,46,46,82,100,2,2,7,NA,NA,NA,NA,NA,NA,NA,19,7,19,43,0,0,4
"177","482364012243",2015,48,"ENERGIZED FOR STEM ACADEMY CENTRAL H S","482364012243",4823640,1,0,43,67,2,0,0,0,112,0,43,67,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,4,2,0,0,0,0
"178","062271003106",2015,6,"Thomas Jefferson Senior High","062271003106",622710,0,4,79,706,2,2,2,5,800,2,7,178,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,43,0,0,0,0
"179","040757000640",2015,4,"Arcadia High School","040757000640",407570,0,949,79,607,58,34,10,16,1753,220,13,55,22,4,0,4,NA,NA,NA,NA,NA,NA,NA,124,4,28,7,2,2,0
"180","063531010989",2015,6,"Nova Academy","063531010989",635310,1,10,4,370,7,2,0,2,395,7,0,94,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","130012004174",2015,13,"Booker T. Washington High School","130012004174",1300120,0,2,814,13,0,0,0,7,836,0,127,7,0,0,0,4,0,7,0,0,0,0,2,0,46,4,0,0,0,2
"182","040593001553",2015,4,"Paradise Valley High School","040593001553",405930,0,841,70,832,61,19,7,76,1906,190,7,61,16,4,2,16,NA,NA,NA,NA,NA,NA,NA,157,7,58,2,0,0,13
"183","063384011194",2015,6,"The MET","063384011194",633840,1,130,28,103,7,7,2,28,305,16,4,7,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","040593000488",2015,4,"North Canyon High School","040593000488",405930,0,664,100,994,64,34,2,52,1910,142,10,172,25,7,0,16,112,10,151,34,4,0,7,67,2,40,10,4,0,7
"185","040885003214",2015,4,"Vail Blended/Digital Learning Program","040885003214",408850,0,88,2,28,0,0,0,7,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0
"186","061954002340",2015,6,"Bakersfield High","061954002340",619540,0,559,379,1732,61,19,5,31,2786,169,52,217,13,2,0,4,NA,NA,NA,NA,NA,NA,NA,199,55,211,13,4,0,4
"187","040012101581",2015,4,"Accelerated Learning Center","040012101581",400121,1,157,4,31,2,7,4,0,205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","061954003116",2015,6,"Ridgeview High","061954003116",619540,0,328,229,1588,199,4,5,19,2372,37,19,214,49,2,2,4,NA,NA,NA,NA,NA,NA,NA,49,25,253,64,0,2,4
"189","370472003345",2015,37,"Vernon Malone College and Career Academy","370472003345",3704720,0,115,100,76,4,2,0,7,304,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,22,10,7,2,0,0,4
"190","063531008546",2015,6,"OCSA","063531008546",635310,1,952,22,502,358,4,2,226,2066,379,10,172,199,0,2,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","110003000078",2015,11,"Eastern HS","110003000078",1100030,0,7,955,13,2,2,0,4,983,2,112,4,0,0,0,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"192","040043202200",2015,4,"Arizona Virtual Academy","040043202200",400432,1,3400,484,838,100,217,43,28,5110,40,0,4,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,115,7,10,7,2,0,2
"193","110003900477",2015,11,"Paul PCS International HS","110003900477",1100039,1,0,331,106,4,0,0,0,441,0,22,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","483873011436",2015,48,"TRAVIS EARLY COLLEGE H S","483873011436",4838730,1,25,10,403,0,0,0,0,438,7,4,55,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,4,79,0,0,0,0
"195","484668005330",2015,48,"PARKLAND H S","484668005330",4846680,0,118,91,1162,13,10,4,0,1398,28,19,235,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,13,10,91,2,0,0,0
"196","470014802083",2015,47,"City University School Of Liberal Arts","470014802083",4700148,1,2,286,2,0,0,0,2,292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","063315005131",2015,6,"Arlington High","063315005131",633150,0,358,118,1348,61,4,13,28,1930,106,28,340,25,2,4,7,NA,NA,NA,NA,NA,NA,NA,40,2,67,4,0,2,0
"198","061263001426",2015,6,"Emery Secondary","061263001426",612630,0,11,106,31,22,0,2,4,176,0,7,4,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","480894000294",2015,48,"AUSTIN H S","480894000294",4808940,0,955,100,919,40,4,4,61,2083,322,16,178,16,0,2,10,NA,NA,NA,NA,NA,NA,NA,94,10,73,0,0,0,7
"200","470014801142",2015,47,"Ridgeway High School","470014801142",4700148,0,34,1081,58,7,2,0,13,1195,4,85,13,4,0,0,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"201","040092603451",2015,4,"Heritage Academy Laveen","040092603451",400926,1,106,49,187,16,13,0,4,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","069107812742",2015,6,"Phoenix Academy Residential Education Center","069107812742",691078,0,10,7,58,0,0,0,0,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","069107809663",2015,6,"L.A. County High School for the Arts","069107809663",691078,0,280,52,145,64,2,0,61,604,127,13,46,28,0,0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","069103507782",2015,6,"Santa Clara County Community School","069103507782",691035,0,13,10,118,5,0,2,4,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","481830012055",2015,48,"TRANSMOUNTAIN EARLY COLLEGE H S","481830012055",4818300,0,49,19,358,7,0,2,4,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,4,118,4,0,0,2
"206","481830001678",2015,48,"CORONADO H S","481830001678",4818300,0,448,34,2122,58,2,4,22,2690,205,10,493,40,2,2,10,28,4,49,7,0,0,4,178,7,340,34,2,2,10
"207","260023701207",2015,26,"Universal Academy","260023701207",2600237,1,676,19,22,2,0,0,2,721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","480143412920",2015,48,"PRO-VISION H S","480143412920",4801434,1,0,163,16,0,0,0,0,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","064221012485",2015,6,"Crescent View South Charter","064221012485",642210,1,157,37,355,19,13,0,4,585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","120048000767",2015,12,"EDWARD H. WHITE HIGH SCHOOL","120048000767",1200480,0,424,1051,112,43,7,4,61,1702,61,67,7,16,0,0,10,13,13,4,4,0,0,2,2,2,0,0,0,0,0
"211","062271003301",2015,6,"Reseda Senior High","062271003301",622710,0,169,67,1231,109,4,4,13,1597,46,16,298,46,0,4,4,NA,NA,NA,NA,NA,NA,NA,25,4,184,34,0,0,2
"212","069103509250",2015,6,"Santa Clara County Special Education","069103509250",691035,0,268,46,625,451,2,10,49,1451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","069103009244",2015,6,"San Diego County Special Education","069103009244",691030,0,4,4,34,2,2,0,2,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","061954011601",2015,6,"Frontier High","061954011601",619540,0,1267,58,745,160,16,10,43,2299,199,7,103,58,2,2,7,NA,NA,NA,NA,NA,NA,NA,364,13,148,76,4,4,13
"215","062805008676",2015,6,"LIFE Academy","062805008676",628050,0,4,34,388,34,2,2,7,471,4,2,46,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,49,10,0,2,0
"216","180012601445",2015,18,"Thomas Carr Howe Comm High School","180012601445",1800126,0,151,274,34,0,2,0,37,498,16,7,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","063432012640",2015,6,"Coleman Tech Charter High","063432012640",634320,1,136,19,79,13,0,2,25,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","120144007869",2015,12,"CENTRAL FLORIDA LEADERSHIP ACADEMY CHARTER","120144007869",1201440,1,67,76,85,7,2,0,4,241,7,0,4,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,2,4,0,0,0
"219","063801012446",2015,6,"Stockton Unified Early College Academy","063801012446",638010,0,22,13,142,124,7,64,4,376,16,10,94,91,7,46,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","063801012098",2015,6,"Edward C. Merlo Institute of Environmental Studies","063801012098",638010,0,7,10,220,4,2,2,0,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","063801009446",2015,6,"Jane Frederick High","063801009446",638010,0,25,40,148,7,16,2,2,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","063801006432",2015,6,"Stagg Senior High","063801006432",638010,0,196,250,757,106,76,52,28,1465,25,13,67,10,4,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","482364005493",2015,48,"HARPER ALTERNATIVE SCHOOL","482364005493",4823640,0,4,25,25,0,0,0,2,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","062271012953",2015,6,"Sch of Hist and Dramatic Arts at Sonia Sotomayor Lrng Acads","062271012953",622710,0,10,2,331,19,0,2,0,364,4,2,79,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,37,4,0,0,0
"225","290002203074",2015,29,"GATEWAY/HUBERT WHEELER SCHOOL","290002203074",2900022,0,7,25,0,0,0,0,0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","040061403158",2015,4,"Phoenix College Preparatory Academy","040061403158",400614,1,10,7,73,2,2,0,0,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","480025810423",2015,48,"SCHOOL OF SCIENCE AND TECHNOLOGY","480025810423",4800258,1,103,46,265,25,0,0,25,464,25,16,61,13,0,0,4,NA,NA,NA,NA,NA,NA,NA,13,4,16,4,0,0,4
"228","480894000360",2015,48,"TRAVIS H S","480894000360",4808940,0,49,115,1105,16,2,0,10,1297,16,16,247,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,4,61,2,0,0,0
"229","260101308336",2015,26,"Capstone Academy Charter School (SDA) - South Campus","260101308336",2601013,1,28,46,4,0,0,0,0,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","063531012133",2015,6,"Hector G. Godinez","063531012133",635310,0,19,7,2560,31,7,0,2,2626,7,2,799,19,2,0,0,NA,NA,NA,NA,NA,NA,NA,7,0,442,19,0,0,0
"231","063531006005",2015,6,"Santa Ana High","063531006005",635310,0,13,7,2761,10,2,4,4,2801,4,4,721,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,4,0,226,0,0,0,2
"232","063531006004",2015,6,"Saddleback High","063531006004",635310,0,28,4,1540,49,4,4,4,1633,7,0,349,13,2,2,0,NA,NA,NA,NA,NA,NA,NA,4,2,166,10,2,0,2
"233","370032003236",2015,37,"Gov. Morehead School for the Blind","370032003236",3700320,0,22,16,4,2,0,0,0,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","403024001650",2015,40,"MEMORIAL HS","403024001650",4030240,0,247,379,238,16,58,4,94,1036,112,67,52,10,19,4,34,NA,NA,NA,NA,NA,NA,NA,73,58,43,4,16,0,34
"235","063459005746",2015,6,"Willow Glen High","063459005746",634590,0,547,67,919,118,7,10,28,1696,214,16,223,46,7,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","063459005725",2015,6,"Leland High","063459005725",634590,0,730,25,175,817,4,7,46,1804,277,10,40,430,4,2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","063441008189",2015,6,"Burton (Phillip and Sala) Academic High","063441008189",634410,0,28,124,277,535,4,37,13,1018,7,4,16,124,0,2,2,NA,NA,NA,NA,NA,NA,NA,7,7,37,154,0,4,2
"238","063432011149",2015,6,"Crawford High","063432011149",634320,0,22,277,463,289,2,2,16,1071,4,49,58,79,0,0,4,NA,NA,NA,NA,NA,NA,NA,2,16,34,31,0,0,2
"239","063441007350",2015,6,"O'Connell (John) High","063441007350",634410,0,19,52,193,61,4,2,10,341,4,2,7,7,2,0,0,NA,NA,NA,NA,NA,NA,NA,4,5,13,7,2,0,0
"240","480003013197",2015,48,"UPLIFT LUNA PREPARATORY SECONDARY SCHOOL","480003013197",4800030,1,19,112,544,4,2,0,5,686,4,25,139,2,0,0,0,4,40,178,2,0,0,0,NA,NA,NA,NA,NA,NA,NA
"241","063432012195",2015,6,"King-Chavez Community High","063432012195",634320,1,0,7,562,2,2,0,2,575,0,0,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","480025712354",2015,48,"KIPP UNIVERSITY PREP H S","480025712354",4800257,1,16,25,586,0,0,0,4,631,4,7,184,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","063432010056",2015,6,"The O'Farrell Charter","063432010056",634320,1,28,298,847,298,2,13,91,1577,4,22,64,52,0,2,4,NA,NA,NA,NA,NA,NA,NA,4,19,124,79,0,2,7
"244","063432008303",2015,6,"Preuss School UCSD","063432008303",634320,1,7,82,583,145,2,4,19,842,4,31,268,64,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","261200008040",2015,26,"Detroit Institute of Technology at Cody","261200008040",2612000,0,2,265,4,0,0,0,0,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","063432005539",2015,6,"Riley/New Dawn","063432005539",634320,0,43,37,79,2,0,2,13,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,7,2,0,0,0
